eo_maintanance_job_code,last_maintanance_date
"100000062377_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062378_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062379_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062380_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065606_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065607_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065608_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065609_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065611_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065967_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065612_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065613_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065614_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065615_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065616_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065617_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065618_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065619_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065620_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065968_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065969_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065970_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065971_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065972_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065973_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065974_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065975_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065622_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065976_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062381_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062382_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062383_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062384_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062385_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062386_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062387_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062388_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062389_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062390_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062391_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062392_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062393_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062394_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062395_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062396_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062397_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062398_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000062399_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065623_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065624_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065625_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065626_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065627_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065628_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065629_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065630_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065631_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065632_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065633_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065634_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065635_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065636_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065637_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065638_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065639_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065640_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065641_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065643_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065977_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065978_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065979_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065980_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000065981_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000008673_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000008674_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084384_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084385_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084386_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084387_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084388_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084389_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084390_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084391_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084392_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084393_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084394_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084395_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084396_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084397_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084398_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084399_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084402_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084403_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084400_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084401_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084404_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084405_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084406_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084407_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084408_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084409_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084410_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084411_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
"100000084412_0       36
1       37
2       38
3       39
4       40
        ..
1827    31
1828    32
1829    33
1830    34
1831    35
Name: maintanance_code_id, Length: 1832, dtype: int64",31.12.2022
100000028868_67,31.12.2022
100000062367_67,31.12.2022
100000062368_67,31.12.2022
100000062369_67,31.12.2022
100000062370_67,31.12.2022
100000062371_67,31.12.2022
100000062372_67,31.12.2022
100000062373_67,31.12.2022
100000062374_67,31.12.2022
100000062375_67,31.12.2022
100000062376_67,31.12.2022
100000062377_67,31.12.2022
100000062378_67,31.12.2022
100000062379_67,31.12.2022
100000062380_67,31.12.2022
100000065606_67,31.12.2022
100000065607_67,31.12.2022
100000065608_67,31.12.2022
100000065609_67,31.12.2022
100000065611_67,31.12.2022
100000065967_67,31.12.2022
100000065612_67,31.12.2022
100000065613_67,31.12.2022
100000065614_67,31.12.2022
100000065615_67,31.12.2022
100000065616_67,31.12.2022
100000065617_67,31.12.2022
100000065618_67,31.12.2022
100000065619_67,31.12.2022
100000065620_67,31.12.2022
100000065968_67,31.12.2022
100000065969_67,31.12.2022
100000065970_67,31.12.2022
100000065971_67,31.12.2022
100000065972_67,31.12.2022
100000065973_67,31.12.2022
100000065974_67,31.12.2022
100000065975_67,31.12.2022
100000065622_67,31.12.2022
100000065976_67,31.12.2022
100000062381_67,31.12.2022
100000062382_67,31.12.2022
100000062383_67,31.12.2022
100000062384_67,31.12.2022
100000062385_67,31.12.2022
100000062386_67,31.12.2022
100000062387_67,31.12.2022
100000062388_67,31.12.2022
100000062389_67,31.12.2022
100000062390_67,31.12.2022
100000062391_67,31.12.2022
100000062392_67,31.12.2022
100000062393_67,31.12.2022
100000062394_67,31.12.2022
100000062395_67,31.12.2022
100000062396_67,31.12.2022
100000062397_67,31.12.2022
100000062398_67,31.12.2022
100000062399_67,31.12.2022
100000065623_67,31.12.2022
100000065624_67,31.12.2022
100000065625_67,31.12.2022
100000065626_67,31.12.2022
100000065627_67,31.12.2022
100000065628_67,31.12.2022
100000065629_67,31.12.2022
100000065630_67,31.12.2022
100000065631_67,31.12.2022
100000065632_67,31.12.2022
100000065633_67,31.12.2022
100000065634_67,31.12.2022
100000065635_67,31.12.2022
100000065636_67,31.12.2022
100000065637_67,31.12.2022
100000065638_67,31.12.2022
100000065639_67,31.12.2022
100000065640_67,31.12.2022
100000065641_67,31.12.2022
100000065643_67,31.12.2022
100000065977_67,31.12.2022
100000065978_67,31.12.2022
100000065979_67,31.12.2022
100000065980_67,31.12.2022
100000065981_67,31.12.2022
100000008673_67,31.12.2022
100000008674_67,31.12.2022
100000028868_1,31.12.2022
100000028868_2,31.12.2022
100000028868_3,31.12.2022
100000028868_4,31.12.2022
100000028868_5,31.12.2022
100000028868_6,31.12.2022
100000028868_7,31.12.2022
100000028868_8,31.12.2022
100000028868_9,31.12.2022
100000028868_10,31.12.2022
100000028868_11,31.12.2022
100000028868_12,31.12.2022
100000028868_13,31.12.2022
100000062369_1,31.12.2022
100000062369_2,31.12.2022
100000062369_3,31.12.2022
100000062369_4,31.12.2022
100000062369_5,31.12.2022
100000062369_6,31.12.2022
100000062369_7,31.12.2022
100000062369_8,31.12.2022
100000062369_9,31.12.2022
100000062369_10,31.12.2022
100000062369_11,31.12.2022
100000062369_12,31.12.2022
100000062369_13,31.12.2022
100000062370_1,31.12.2022
100000062370_2,31.12.2022
100000062370_3,31.12.2022
100000062370_4,31.12.2022
100000062370_5,31.12.2022
100000062370_6,31.12.2022
100000062370_7,31.12.2022
100000062370_8,31.12.2022
100000062370_9,31.12.2022
100000062370_10,31.12.2022
100000062370_11,31.12.2022
100000062370_12,31.12.2022
100000062370_13,31.12.2022
100000062371_1,31.12.2022
100000062371_2,31.12.2022
100000062371_3,31.12.2022
100000062371_4,31.12.2022
100000062371_5,31.12.2022
100000062371_6,31.12.2022
100000062371_7,31.12.2022
100000062371_8,31.12.2022
100000062371_9,31.12.2022
100000062371_10,31.12.2022
100000062371_11,31.12.2022
100000062371_12,31.12.2022
100000062371_13,31.12.2022
100000062372_1,31.12.2022
100000062372_2,31.12.2022
100000062372_3,31.12.2022
100000062372_4,31.12.2022
100000062372_5,31.12.2022
100000062372_6,31.12.2022
100000062372_7,31.12.2022
100000062372_8,31.12.2022
100000062372_9,31.12.2022
100000062372_10,31.12.2022
100000062372_11,31.12.2022
100000062372_12,31.12.2022
100000062372_13,31.12.2022
100000062373_1,31.12.2022
100000062373_2,31.12.2022
100000062373_3,31.12.2022
100000062373_4,31.12.2022
100000062373_5,31.12.2022
100000062373_6,31.12.2022
100000062373_7,31.12.2022
100000062373_8,31.12.2022
100000062373_9,31.12.2022
100000062373_10,31.12.2022
100000062373_11,31.12.2022
100000062373_12,31.12.2022
100000062373_13,31.12.2022
100000062376_1,31.12.2022
100000062376_2,31.12.2022
100000062376_3,31.12.2022
100000062376_4,31.12.2022
100000062376_5,31.12.2022
100000062376_6,31.12.2022
100000062376_7,31.12.2022
100000062376_8,31.12.2022
100000062376_9,31.12.2022
100000062376_10,31.12.2022
100000062376_11,31.12.2022
100000062376_12,31.12.2022
100000062376_13,31.12.2022
100000062377_1,31.12.2022
100000062377_2,31.12.2022
100000062377_3,31.12.2022
100000062377_4,31.12.2022
100000062377_5,31.12.2022
100000062377_6,31.12.2022
100000062377_7,31.12.2022
100000062377_8,31.12.2022
100000062377_9,31.12.2022
100000062377_10,31.12.2022
100000062377_11,31.12.2022
100000062377_12,31.12.2022
100000062377_13,31.12.2022
100000062378_1,31.12.2022
100000062378_2,31.12.2022
100000062378_3,31.12.2022
100000062378_4,31.12.2022
100000062378_5,31.12.2022
100000062378_6,31.12.2022
100000062378_7,31.12.2022
100000062378_8,31.12.2022
100000062378_9,31.12.2022
100000062378_10,31.12.2022
100000062378_11,31.12.2022
100000062378_12,31.12.2022
100000062378_13,31.12.2022
100000062379_1,31.12.2022
100000062379_2,31.12.2022
100000062379_3,31.12.2022
100000062379_4,31.12.2022
100000062379_5,31.12.2022
100000062379_6,31.12.2022
100000062379_7,31.12.2022
100000062379_8,31.12.2022
100000062379_9,31.12.2022
100000062379_10,31.12.2022
100000062379_11,31.12.2022
100000062379_12,31.12.2022
100000062379_13,31.12.2022
100000062380_1,31.12.2022
100000062380_2,31.12.2022
100000062380_3,31.12.2022
100000062380_4,31.12.2022
100000062380_5,31.12.2022
100000062380_6,31.12.2022
100000062380_7,31.12.2022
100000062380_8,31.12.2022
100000062380_9,31.12.2022
100000062380_10,31.12.2022
100000062380_11,31.12.2022
100000062380_12,31.12.2022
100000062380_13,31.12.2022
100000065606_1,31.12.2022
100000065606_2,31.12.2022
100000065606_3,31.12.2022
100000065606_4,31.12.2022
100000065606_5,31.12.2022
100000065606_6,31.12.2022
100000065606_7,31.12.2022
100000065606_8,31.12.2022
100000065606_9,31.12.2022
100000065606_10,31.12.2022
100000065606_11,31.12.2022
100000065606_12,31.12.2022
100000065606_13,31.12.2022
100000065607_1,31.12.2022
100000065607_2,31.12.2022
100000065607_3,31.12.2022
100000065607_4,31.12.2022
100000065607_5,31.12.2022
100000065607_6,31.12.2022
100000065607_7,31.12.2022
100000065607_8,31.12.2022
100000065607_9,31.12.2022
100000065607_10,31.12.2022
100000065607_11,31.12.2022
100000065607_12,31.12.2022
100000065607_13,31.12.2022
100000065608_1,31.12.2022
100000065608_2,31.12.2022
100000065608_3,31.12.2022
100000065608_4,31.12.2022
100000065608_5,31.12.2022
100000065608_6,31.12.2022
100000065608_7,31.12.2022
100000065608_8,31.12.2022
100000065608_9,31.12.2022
100000065608_10,31.12.2022
100000065608_11,31.12.2022
100000065608_12,31.12.2022
100000065608_13,31.12.2022
100000065609_1,31.12.2022
100000065609_2,31.12.2022
100000065609_3,31.12.2022
100000065609_4,31.12.2022
100000065609_5,31.12.2022
100000065609_6,31.12.2022
100000065609_7,31.12.2022
100000065609_8,31.12.2022
100000065609_9,31.12.2022
100000065609_10,31.12.2022
100000065609_11,31.12.2022
100000065609_12,31.12.2022
100000065609_13,31.12.2022
100000065611_1,31.12.2022
100000065611_2,31.12.2022
100000065611_3,31.12.2022
100000065611_4,31.12.2022
100000065611_5,31.12.2022
100000065611_6,31.12.2022
100000065611_7,31.12.2022
100000065611_8,31.12.2022
100000065611_9,31.12.2022
100000065611_10,31.12.2022
100000065611_11,31.12.2022
100000065611_12,31.12.2022
100000065611_13,31.12.2022
100000065967_1,31.12.2022
100000065967_2,31.12.2022
100000065967_3,31.12.2022
100000065967_4,31.12.2022
100000065967_5,31.12.2022
100000065967_6,31.12.2022
100000065967_7,31.12.2022
100000065967_8,31.12.2022
100000065967_9,31.12.2022
100000065967_10,31.12.2022
100000065967_11,31.12.2022
100000065967_12,31.12.2022
100000065967_13,31.12.2022
100000065612_1,31.12.2022
100000065612_2,31.12.2022
100000065612_3,31.12.2022
100000065612_4,31.12.2022
100000065612_5,31.12.2022
100000065612_6,31.12.2022
100000065612_7,31.12.2022
100000065612_8,31.12.2022
100000065612_9,31.12.2022
100000065612_10,31.12.2022
100000065612_11,31.12.2022
100000065612_12,31.12.2022
100000065612_13,31.12.2022
100000065613_1,31.12.2022
100000065613_2,31.12.2022
100000065613_3,31.12.2022
100000065613_4,31.12.2022
100000065613_5,31.12.2022
100000065613_6,31.12.2022
100000065613_7,31.12.2022
100000065613_8,31.12.2022
100000065613_9,31.12.2022
100000065613_10,31.12.2022
100000065613_11,31.12.2022
100000065613_12,31.12.2022
100000065613_13,31.12.2022
100000065614_1,31.12.2022
100000065614_2,31.12.2022
100000065614_3,31.12.2022
100000065614_4,31.12.2022
100000065614_5,31.12.2022
100000065614_6,31.12.2022
100000065614_7,31.12.2022
100000065614_8,31.12.2022
100000065614_9,31.12.2022
100000065614_10,31.12.2022
100000065614_11,31.12.2022
